UTC_DATE;UTC_TIME;ECEF_X;ECEF_Y;ECEF_Z;LATITUDE;LONGITUDE;HEIGHT
2015.06.18;22:01:30;4082181;1404139;4680032;47,5028967;18,9815696;429,51
2015.06.19;04:01:17;4081984;1404084;4680192;47,5052228;18,9817298;409,56
2015.06.19;14:01:50;4082001;1404082;4680182;47,5050597;18,9816313;412,6
2015.06.19;19:02:10;4081846;1403719;4680412;47,508212;18,9777441;403,43
2015.06.19;22:00:58;4081934;1403554;4680371;47,5077669;18,9752932;393,17
2015.06.20;04:01:50;4081932;1403550;4680378;47,5078306;18,9752516;396,18
2015.06.20;14:02:17;4081896;1403581;4680379;47,5079956;18,9757961;380,73
2015.06.20;19:02:06;4081780;1403303;4680561;47,5104282;18,9728071;379,78
2015.06.20;22:01:00;4081716;1403549;4680511;47,5099954;18,9761714;356,05
2015.06.21;04:00:59;4081858;1403968;4680300;47,5069193;18,9808178;383,22
2015.06.21;14:01:47;4081837;1403952;4680312;47,5071584;18,9807076;375,14
2015.06.21;19:01:41;4081861;1403792;4680343;47,5075413;18,9785957;378,17
2015.06.21;22:01:29;4081718;1403844;4680450;47,508976;18,9798658;377,15
2015.06.22;04:01:01;4081856;1403970;4680314;47,5070126;18,9808515;392,7
2015.06.22;14:01:30;4081835;1403960;4680334;47,5072873;18,9808167;391,84
2015.06.22;19:02:25;4081957;1404071;4680198;47,5054566;18,9816832;393,88
2015.06.22;22:01:00;4082069;1404044;4680125;47,504369;18,9808608;405,66
2015.06.23;04:01:51;4081983;1404091;4680185;47,5051714;18,981822;405,29
2015.06.23;14:01:02;4081989;1404107;4680161;47,5049535;18,9819969;394,95
2015.06.23;19:01:54;4081985;1404061;4680178;47,5051811;18,9814368;394,82
2015.06.23;22:00:50;4082133;1404000;4680083;47,5038074;18,9800323;405,91
2015.06.24;04:00:59;4082008;1404101;4680163;47,5048594;18,9818396;407,24
2015.06.24;14:01:51;4082107;1404107;4680214;47,5045355;18,9814875;509,4
2015.06.24;19:01:49;4081873;1403955;4680337;47,507078;18,9805899;417,22
2015.06.24;22:01:52;4081721;1403841;4680500;47,5092674;18,9798151;415,28
2015.06.25;04:02:24;4081833;1403851;4680392;47,5078873;18,9794572;409,38
2015.06.25;14:00:50;4081848;1403966;4680304;47,5070106;18,9808359;379,34
2015.06.25;19:02:14;4081890;1403905;4680366;47,5072555;18,9798889;438,48
2015.06.25;22:01:43;4081810;1403886;4680347;47,5076827;18,9799958;369,2
2015.06.26;04:03:10;4081347;1403440;4680878;47,5147742;18,9763959;367,06
2015.06.26;14:01:45;4081501;1403323;4680770;47,5134045;18,9742623;360,08
2015.06.26;19:00:50;4081503;1403555;4680677;47,5123267;18,9771661;343,73
2015.06.26;22:01:30;4081567;1403568;4680618;47,5115389;18,977053;343,96
2015.06.27;04:02:39;4081427;1403416;4680784;47,5137532;18,9757493;343,57
2015.06.27;14:01:02;4081446;1403440;4680787;47,5136004;18,9759685;363,18
2015.06.27;19:01:30;4081293;1403779;4680814;47,5139929;18,9808848;359,84
2015.06.27;22:01:24;4081180;1403654;4680949;47,5157913;18,9798034;359,76
2015.06.28;04:01:54;4081772;1403469;4680459;47,5095008;18,9749254;335,91
2015.06.28;14:01:00;4081925;1403542;4680364;47,5078067;18,9751814;379,62
2015.06.28;19:01:48;4082165;1403682;4680170;47,5048211;18,9759028;420,64
2015.06.28;22:02:24;4082182;1403675;4680160;47,5046688;18,9757416;422,59
2015.06.29;04:01:24;4082459;1404199;4679764;47,4993957;18,9811226;422,7
2015.06.29;14:01:01;4082425;1404266;4679842;47,4999384;18,9821102;473,21
2015.06.29;19:01:18;4082426;1404293;4679832;47,4998131;18,9824447;472,41
2015.06.29;22:01:18;4082422;1404311;4679788;47,499532;18,9826879;441,37
2015.06.30;04:02:22;4082424;1404256;4679806;47,4997475;18,981989;443,83
2015.06.30;14:01:01;4082473;1404222;4679823;47,4996169;18,9813508;480,2
2015.06.30;19:02:02;4082420;1404279;4679841;47,4999356;18,9822949;472,14
2015.06.30;22:01:30;4082416;1404306;4679815;47,4997445;18,982651;456,35
