UTC_DATE,UTC_TIME,ECEF_X,ECEF_Y,ECEF_Z,LATITUDE,LONGITUDE,HEIGHT
2015.12.23,22:02:49,4081913,1403078,4680491,47.5096539,18.9694086,363.71
2015.12.24,04:01:36,4081905,1403074,4680497,47.5097491,18.969393,362.15
2015.12.24,19:01:47,4081910,1403084,4680488,47.5096415,18.9694969,360.9
2015.12.24,22:02:49,4081911,1403092,4680503,47.5097092,18.969593,374.35
2015.12.25,19:02:22,4081904,1403073,4680515,47.5098669,18.9693847,374.56
2015.12.25,22:01:55,4081898,1403071,4680485,47.5097266,18.9693855,348.17
2015.12.26,04:03:02,4081895,1403078,4680508,47.5098701,18.9694863,364.75
2015.12.26,19:02:35,4081912,1403087,4680498,47.5096833,18.9695259,370.21
2015.12.26,22:01:46,4081918,1403094,4680487,47.5095637,18.9695879,367.47
2015.12.27,04:02:29,4081901,1403081,4680498,47.5097652,18.9694981,361.86
2015.12.27,14:02:48,4081901,1403078,4680503,47.5098021,18.9694604,364.89
2015.12.27,19:02:04,4081908,1403086,4680496,47.5096984,18.9695307,365.96
2015.12.27,22:02:21,4081907,1403087,4680501,47.5097329,18.9695475,369.23
2015.12.28,04:01:53,4081907,1403111,4680501,47.5096811,18.9698488,374.5
2015.12.28,14:01:41,4081905,1403104,4680483,47.5095994,18.9697696,358.41
2015.12.28,19:02:22,4081908,1403079,4680486,47.5096527,18.9694428,357.05
2015.12.28,22:01:52,4081906,1403087,4680484,47.5096359,18.9695518,356.05
2015.12.29,04:02:24,4081912,1403097,4680498,47.5096617,18.9696515,372.4
2015.12.29,14:01:53,4081911,1403085,4680507,47.5097485,18.9695052,375.77
2015.12.29,19:03:03,4081913,1403089,4680503,47.5097031,18.9695467,374.97
2015.12.29,22:01:15,4081891,1403054,4680469,47.50971,18.9692023,328.16
2015.12.30,04:01:43,4081905,1403086,4680499,47.5097354,18.9695436,366.26
2015.12.30,19:00:55,4081915,1403092,4680507,47.5097084,18.9695758,379.86
2015.12.30,22:01:55,4081911,1403088,4680504,47.5097239,18.9695428,374.21
2015.12.31,04:01:50,4081904,1403097,4680511,47.5097909,18.969686,376.88
2015.12.31,14:01:53,4081918,1403110,4680497,47.50959,18.9697888,378.35
2015.12.31,19:01:30,4081910,1403070,4680492,47.509696,18.9693212,360.77
2015.12.31,22:02:23,4081899,1403070,4680491,47.5097589,18.9693686,353.01
2016.01.01,04:01:59,4081902,1403082,4680491,47.5097143,18.9695063,357.56
