UTC_DATE,UTC_TIME,ECEF_X,ECEF_Y,ECEF_Z,LATITUDE,LONGITUDE,HEIGHT
2014.11.21,14:01:02,4081967,1404074,4680150,47.5050958,18.9816777,365.53
2014.11.21,19:01:24,4082054,1404098,4680132,47.5043891,18.9816033,413.11
2014.11.21,22:01:39,4082182,1403959,4680069,47.5035035,18.9793062,417.88
2014.11.22,04:02:20,4081936,1404019,4680228,47.5058827,18.9811212,391.16
2014.11.22,14:00:59,4081918,1404004,4680208,47.5059064,18.9810106,361.62
2014.11.22,19:01:59,4081969,1404043,4680233,47.5056544,18.98128,421.2
2014.11.22,22:01:49,4082065,1404098,4680130,47.504308,18.9815558,418.66
2014.11.25,04:02:58,4081815,1403467,4680441,47.509126,18.9747147,349.66
2014.11.25,14:01:47,4081841,1403473,4680464,47.5090898,18.9746778,384.55
2014.11.25,19:00:32,4081936,1403579,4680357,47.5076154,18.9755984,389.62
2014.11.25,22:02:47,4081640,1403257,4680685,47.5121587,18.9728338,371.69
2014.11.26,14:01:04,4081497,1403537,4680653,47.5122574,18.9769661,318.25
2014.11.26,19:01:02,4081481,1403536,4680652,47.5123538,18.9770226,307.07
2014.11.26,22:02:29,4081458,1403575,4680702,47.5127177,18.9776115,337.82
2014.11.27,14:01:00,4081502,1403532,4680651,47.5122247,18.9768817,318.87
2014.11.27,19:00:59,4081500,1403531,4680655,47.5122636,18.9768778,320.32
2014.11.27,22:02:00,4081525,1403457,4680658,47.5122847,18.9758409,322.25
2014.11.28,04:01:53,4081593,1403437,4680676,47.5120107,18.9752963,374.56
2014.11.28,14:01:02,4081465,1403511,4680633,47.5123927,18.9767778,277.35
2014.11.28,19:02:23,4081493,1403415,4680636,47.5124423,18.9754518,276.36
2014.11.28,22:02:00,4081312,1403501,4680772,47.5142182,18.9773128,279.93
2014.11.29,04:00:56,4081787,1403548,4680481,47.50937,18.9758523,379.07
2014.11.29,14:01:29,4081784,1403556,4680484,47.5093898,18.9759657,381.12
2014.11.29,19:01:18,4081925,1403542,4680372,47.5078553,18.9751814,385.52
2014.11.29,22:03:00,4081939,1403541,4680358,47.5076846,18.9751084,383.92
2014.11.30,04:01:52,4082288,1403681,4680011,47.5030858,18.9753594,381.76
2014.11.30,14:00:56,4082398,1404218,4679820,47.5000775,18.9816243,429.19
2014.11.30,19:00:31,4082496,1404301,4679762,47.4989316,18.9822429,467.28
2014.11.30,22:01:26,4082536,1404381,4679716,47.4982287,18.9830742,476.5
2014.12.01,04:01:52,4082501,1404182,4679806,47.4994243,18.9807279,476.76
2014.12.01,14:00:59,4082426,1404243,4679823,47.4998663,18.9818172,454.79
2014.12.01,19:00:54,4082450,1404200,4679841,47.4999179,18.981174,473.94
2014.12.01,22:02:30,4082431,1404249,4679841,47.4999313,18.9818709,472.57
2014.12.02,04:01:55,4082260,1404210,4679986,47.5019687,18.9821197,461.67
2014.12.02,14:00:55,4082263,1404190,4679962,47.5018472,18.9818557,441.49
2014.12.02,19:00:59,4082230,1404184,4679950,47.5019942,18.9819229,410.25
2014.12.02,22:00:50,4082284,1404178,4679939,47.5016017,18.9816144,435.31
2014.12.03,04:02:40,4082360,1404033,4679921,47.5013285,18.9794666,438.73
2014.12.03,14:01:47,4082428,1403834,4679966,47.5016046,18.9766755,471.63
2014.12.03,19:01:48,4082429,1403834,4679962,47.501574,18.9766712,469.32
2014.12.03,22:01:29,4082400,1403864,4679996,47.5018978,18.9771729,482.45
2014.12.04,04:01:01,4082331,1403882,4679990,47.5022552,18.9776966,437.91
2014.12.04,14:02:00,4082452,1403837,4679970,47.501472,18.9766096,490.57
2014.12.04,19:01:00,4082401,1403850,4679971,47.5017698,18.9769929,461.59
2014.12.04,22:01:53,4082380,1403834,4679989,47.5020454,18.9768827,457.93
2014.12.05,04:02:23,4082431,1404052,4679881,47.5005992,18.9793986,458.77
2014.12.05,14:01:23,4082427,1404260,4679837,47.4999084,18.9820262,469.48
2014.12.05,19:00:54,4082415,1404494,4679740,47.4988895,18.9850147,441.73
2014.12.05,22:02:45,4082212,1404489,4679914,47.5012304,18.9858284,439.23
2014.12.06,04:02:21,4082317,1404223,4679901,47.5010668,18.9820367,438.27
2014.12.06,14:03:07,4082313,1404226,4679903,47.5010976,18.9820917,437.84
2014.12.06,19:01:29,4082254,1404299,4679930,47.5014741,18.9832625,436.1
2014.12.06,22:01:30,4082302,1403802,4680034,47.5028769,18.9768177,434.25
2014.12.07,04:01:54,4082406,1403831,4679957,47.5016944,18.9767328,450.28
2014.12.07,14:00:49,4082430,1403833,4679968,47.5016064,18.9766543,474.17
2014.12.07,19:01:00,4082415,1403801,4679969,47.5017755,18.9763175,458.29
2014.12.07,22:01:52,4082312,1403816,4680049,47.5028751,18.9769503,454.77
2014.12.08,04:00:55,4082435,1403844,4679968,47.5015513,18.9767708,479.78
2014.12.08,14:01:23,4082391,1403838,4679984,47.5019374,18.9768854,462.15
2014.12.08,19:01:00,4082451,1403846,4679953,47.5013555,18.9767269,479.38
2014.12.08,22:01:31,4082551,1403784,4679896,47.5005158,18.9755172,487.62
2014.12.09,04:02:09,4082580,1403751,4679885,47.5003383,18.9749779,490.79
2014.12.09,14:01:48,4082583,1403778,4679897,47.5003342,18.9753038,507.48
2014.12.09,19:01:02,4082587,1403772,4679894,47.5003038,18.9752112,506.51
2014.12.09,22:01:17,4082576,1403798,4679891,47.5002985,18.975585,502.98
2014.12.10,04:01:47,4082628,1403649,4679893,47.5003058,18.9734906,504.95
2014.12.10,14:01:45,4082483,1404245,4679841,47.4996139,18.9815963,504.91
2014.12.10,19:00:56,4082453,1404241,4679819,47.499677,18.9816756,468.65
2014.12.10,22:01:51,4082527,1404184,4679771,47.4990443,18.9806408,468.01
2014.12.11,04:01:51,4082424,1404258,4679838,47.4999376,18.9820141,467.87
2014.12.11,14:01:48,4082432,1404259,4679840,47.4998974,18.9819921,474.67
2014.12.11,19:01:48,4082423,1404255,4679826,47.4998774,18.9819808,457.72
2014.12.11,22:01:51,4082471,1404262,4679784,47.4993062,18.9818614,458.96
2014.12.12,04:01:35,4082476,1403617,4680006,47.5020145,18.9737449,484.12
2014.12.12,14:00:56,4082422,1404260,4679843,47.4999762,18.9820478,470.71
2014.12.12,19:01:02,4082434,1404260,4679836,47.4998584,18.981996,473.22
2014.12.12,22:01:26,4082407,1404422,4679795,47.4994292,18.9841456,461.34
2014.12.13,04:01:56,4082562,1404206,4679726,47.4985039,18.9807658,462.03
2014.12.13,14:01:02,4082425,1404246,4679832,47.4999207,18.9818592,461.44
2014.12.13,19:00:59,4082423,1404250,4679833,47.4999307,18.981918,461.78
2014.12.13,22:01:50,4082252,1404198,4679952,47.5018382,18.9820036,428.85
2014.12.14,04:02:39,4082239,1403822,4680075,47.5034779,18.9773406,428.62
2014.12.14,14:01:48,4082425,1404257,4679845,47.499976,18.9819972,473.45
2014.12.14,19:01:23,4082427,1404256,4679845,47.4999656,18.981976,474.5
2014.12.14,22:00:59,4082499,1404211,4679805,47.4993682,18.9811005,481.12
2014.12.17,04:01:59,4081712,1403784,4680455,47.5091734,18.9791385,363.83
2014.12.17,14:02:18,4081785,1403511,4680490,47.509517,18.9753965,376.3
2014.12.17,19:00:55,4081787,1403513,4680472,47.5093908,18.975413,364.74
2014.12.17,22:01:29,4081910,1403594,4680344,47.5076671,18.9758989,366.72
2014.12.18,04:01:16,4082160,1403666,4680104,47.5044859,18.9757236,365.27
2014.12.18,14:01:42,4082023,1403566,4680308,47.5068001,18.9750597,406.21
2014.12.18,19:01:29,4082005,1403555,4680280,47.5067666,18.9749993,371.64
2014.12.18,22:02:21,4082144,1403651,4680139,47.5048313,18.9756044,377.56
2014.12.19,04:01:52,4082011,1403559,4680274,47.5066839,18.9750236,371.93
2014.12.19,14:00:59,4082012,1403561,4680299,47.5068252,18.9750444,391.44
2014.12.19,19:00:55,4082019,1403557,4680279,47.5066684,18.974964,380.29
2014.12.19,22:02:21,4082131,1403593,4680167,47.505208,18.9749325,377.16
2014.12.20,04:02:46,4081922,1403584,4680352,47.507662,18.9757215,378.09
2014.12.20,14:01:00,4082004,1403562,4680302,47.5068914,18.9750915,388.77
2014.12.20,19:00:59,4082019,1403555,4680285,47.5067092,18.9749389,384.27
2014.12.21,14:01:30,4082005,1403567,4680284,47.506765,18.9751499,377.23
2014.12.21,19:01:17,4082006,1403560,4680280,47.5067495,18.9750577,373.38
2014.12.21,22:01:15,4082046,1403562,4680244,47.5062757,18.9749102,372.83
2014.12.22,04:02:52,4081926,1403463,4680376,47.5080436,18.9741854,371.76
2014.12.22,14:01:00,4081806,1403473,4680438,47.5091513,18.9748289,343.02
2014.12.22,19:01:21,4082064,1403379,4680250,47.5065938,18.9725355,348.56
2014.12.22,22:01:29,4081793,1403547,4680467,47.5092495,18.9758139,372.35
2014.12.23,04:02:17,4081930,1403587,4680356,47.5076297,18.9757247,386.8
2014.12.23,14:01:04,4081801,1403474,4680449,47.5092474,18.974863,348.16
2014.12.23,19:01:29,4081812,1403472,4680418,47.5089943,18.9747904,331.89
2014.12.23,22:01:47,4081825,1403472,4680436,47.5090222,18.9747343,353.46
2014.12.24,04:03:04,4081906,1403578,4680335,47.507672,18.9757153,354.01
2014.12.24,14:01:29,4081775,1403555,4680467,47.5093451,18.975992,362.61
2014.12.24,19:01:54,4081669,1403555,4680526,47.5103683,18.9764496,338.41
2014.12.24,22:02:00,4081719,1403733,4680436,47.5091241,18.9784681,343.08
2014.12.25,04:01:17,4081726,1403818,4680427,47.5088422,18.9795049,359.59
2014.12.25,14:00:48,4081859,1403802,4680348,47.5075627,18.9787299,382.78
2014.12.25,19:01:23,4081823,1403886,4680355,47.5076498,18.9799396,383.4
2014.12.25,22:02:17,4081870,1403952,4680292,47.5068299,18.9805652,381.47
2014.12.26,04:01:59,4082062,1404105,4680123,47.5042691,18.9816566,413.12
2014.12.26,14:00:55,4081927,1404003,4680226,47.5059615,18.9809592,380.42
2014.12.26,19:00:59,4081897,1404061,4680224,47.5060124,18.9818167,372.52
2014.12.26,22:01:56,4081859,1403790,4680338,47.5075278,18.9785792,372.77
2014.12.27,04:01:58,4081786,1403554,4680470,47.5092965,18.975932,371.63
2014.12.27,14:01:00,4081774,1403512,4680465,47.5094319,18.9754566,351.06
2014.12.27,19:01:21,4081780,1403510,4680467,47.5094108,18.9754056,355.92
2014.12.27,22:02:40,4082056,1403238,4680307,47.5072943,18.9708001,354.51
2014.12.28,04:01:41,4081803,1403590,4680668,47.5103151,18.9763105,536.4
2014.12.28,14:01:18,4081783,1403548,4680465,47.5092979,18.9758696,364.71
2014.12.28,19:01:32,4081716,1403568,4680500,47.5098876,18.9764099,352.12
2014.12.28,22:03:03,4081920,1403528,4680350,47.5077832,18.9750272,363.03
2014.12.31,04:01:01,4081738,1403742,4680448,47.5090584,18.9784991,366.05
2014.12.31,14:01:00,4081727,1403741,4680444,47.5091053,18.978534,355.85
2014.12.31,19:01:29,4081724,1403587,4680493,47.5097539,18.9766138,356.24
2015.01.01,14:00:49,4081505,1403561,4680682,47.5123316,18.9772328,350.01
2015.01.01,19:01:01,4081490,1403393,4680755,47.5132315,18.9751886,357.37
2015.01.01,22:00:52,4081518,1403404,4680769,47.5131172,18.9752058,387.99
2015.01.02,14:00:50,4081500,1403557,4680682,47.5123716,18.9772042,345.94
2015.01.02,19:01:00,4081546,1403554,4680600,47.5115914,18.976968,314.2
2015.01.02,22:00:56,4081526,1403383,4680710,47.5127539,18.9749076,344.98
2015.01.03,04:01:52,4081505,1403556,4680676,47.5123059,18.9771701,344.49
2015.01.03,14:01:18,4081492,1403526,4680660,47.512355,18.9768496,317.8
2015.01.03,19:01:29,4081180,1403781,4680822,47.5147459,18.9813978,294
2015.01.03,22:01:41,4081415,1403390,4680747,47.5136597,18.9754747,302.91
2015.01.04,19:01:43,4081565,1403549,4680721,47.5122181,18.9768232,414.46
2015.01.04,22:01:52,4081559,1403383,4680770,47.5129114,18.9747652,410.3
2015.01.05,04:01:55,4081540,1403575,4680727,47.5123553,18.9772575,408.63
