UTC_DATE,UTC_TIME,ECEF_X,ECEF_Y,ECEF_Z,LATITUDE,LONGITUDE,HEIGHT
2015.10.02,22:02:32,4081695,1403709,4680444,47.509375,18.9782705,328.38
2015.10.03,04:01:17,4081945,1404084,4680137,47.5051332,18.9818982,344.09
2015.10.09,14:01:01,4081470,1403376,4680792,47.5136183,18.9750615,368.14
2015.10.09,19:01:46,4081231,1403778,4680879,47.5147787,18.9811399,367.95
2015.10.09,22:01:39,4081248,1403955,4680810,47.5138711,18.9832885,366.81
2015.10.10,04:00:55,4081298,1403349,4680904,47.5154357,18.975465,334.95
2015.10.10,14:01:02,4081292,1403344,4680884,47.5153626,18.9754281,315.27
2015.10.10,19:01:01,4081152,1403608,4680870,47.5155863,18.9793469,273.52
2015.10.10,22:01:19,4081104,1403904,4680830,47.5150058,18.9832701,278.39
2015.10.11,04:01:02,4081196,1403559,4680890,47.5155375,18.9785417,305.6
2015.10.11,14:01:02,4081189,1403555,4680862,47.5154199,18.9785217,279.61
2015.10.11,19:03:06,4081633,1403009,4680659,47.5125794,18.9697507,293.59
2015.10.11,22:00:55,4082665,1403774,4679809,47.4992939,18.9748997,494.11
2015.10.12,04:02:55,4082568,1403762,4679896,47.5004567,18.9751677,493.65
2015.10.12,14:01:39,4082574,1403766,4679888,47.5003618,18.975192,492.46
2015.10.12,22:01:24,4082970,1403434,4679646,47.497124,18.9693167,494.13
2015.10.13,04:01:53,4081904,1403425,4680572,47.5094543,18.9738034,493.89
2015.10.13,14:00:50,4081800,1403511,4680456,47.5092164,18.9753318,360.81
2015.10.13,19:01:59,4081827,1403845,4680337,47.5076038,18.9794077,363.67
2015.10.13,22:03:10,4081920,1404076,4680186,47.5056049,18.9819057,362.49
2015.10.14,04:01:34,4082038,1404112,4680127,47.5044288,18.9818481,402.28
2015.10.14,14:02:10,4082051,1404116,4680119,47.5042901,18.9818422,405.56
2015.10.14,19:01:59,4082124,1404125,4680049,47.5033876,18.98164,402.56
2015.10.14,22:01:59,4082192,1404088,4680024,47.5028891,18.9808821,419.44
2015.10.15,04:01:30,4082029,1404120,4680139,47.5045409,18.9819874,407.13
2015.10.15,14:00:54,4081978,1404097,4680180,47.5051595,18.9819189,399.73
2015.10.15,19:02:11,4082104,1404221,4680049,47.503306,18.9829312,410.88
2015.10.15,22:01:24,4082005,1404033,4680180,47.5051282,18.980999,402.92
2015.10.16,04:01:39,4082017,1404102,4680153,47.5047401,18.9818133,405.84
2015.10.16,14:01:02,4082023,1404099,4680146,47.5046664,18.9817497,403.85
2015.10.16,19:01:29,4082018,1404049,4680155,47.5048603,18.9811437,396.3
2015.10.16,22:01:01,4081853,1403889,4680351,47.5074309,18.9798478,400.27
2015.10.17,04:01:02,4081786,1403550,4680464,47.5092687,18.9758818,366.33
2015.10.19,14:01:43,4081190,1403538,4680870,47.5154989,18.978304,282.41
2015.10.19,19:01:53,4081279,1403624,4680769,47.5141417,18.9789994,283.66
2015.10.19,22:01:50,4081480,1403368,4680691,47.5129593,18.9749179,298.29
2015.10.20,04:01:30,4081472,1403533,4680649,47.5123985,18.9770238,298.45
2015.10.20,14:01:01,4081253,1403296,4680892,47.5157593,18.9749939,285.72
2015.10.20,19:02:01,4081501,1403222,4680768,47.5136102,18.9729944,336.43
2015.10.20,22:03:01,4081654,1403130,4680668,47.5122415,18.9711791,340.21
2015.10.21,04:02:20,4081839,1403509,4680395,47.5086055,18.9751383,340.3
2015.10.21,14:01:41,4081824,1403509,4680419,47.5088454,18.9752031,348.42
2015.10.21,19:01:18,4081932,1403549,4680376,47.5078206,18.975239,394.48
2015.10.21,22:01:00,4082075,1403629,4680248,47.5059736,18.975626,409.02
2015.10.22,04:01:56,4082019,1403561,4680283,47.5066841,18.9750142,384.12
2015.10.22,14:01:17,4081843,1403500,4680456,47.5089704,18.9750081,385.86
2015.10.22,19:00:59,4081933,1403590,4680370,47.5076894,18.9757494,399.7
2015.10.22,22:02:00,4082069,1403618,4680250,47.5060471,18.9755139,404.25
2015.10.23,04:01:00,4081799,1403550,4680485,47.5093147,18.9758257,390.12
2015.10.25,14:00:59,4081798,1403506,4680472,47.5093369,18.9752776,370.23
2015.10.25,19:01:27,4081928,1403552,4680374,47.507827,18.975294,391.11
2015.10.25,22:01:53,4082166,1403572,4680158,47.5049791,18.9745178,388.27
2015.10.26,04:01:22,4081514,1403121,4680844,47.5142081,18.9716703,378.6
2015.10.26,14:01:20,4081291,1403346,4680883,47.5153585,18.9754575,314.34
2015.10.26,19:01:29,4081491,1403552,4680647,47.5122262,18.9771803,313.29
2015.10.26,22:02:49,4081541,1403564,4680598,47.5115891,18.9771151,311.72
2015.10.27,04:01:01,4081479,1403364,4680782,47.513527,18.974872,363.88
2015.10.27,14:01:18,4081300,1403382,4680927,47.5154917,18.9758706,360.44
2015.10.27,19:01:00,4081442,1403209,4680791,47.514148,18.9730858,312.85
2015.10.27,22:01:52,4081679,1403291,4680597,47.5113062,18.9730923,339.17
2015.10.28,04:02:21,4081471,1403212,4680803,47.5140325,18.9729983,340.88
2015.10.28,14:00:53,4081290,1403337,4680887,47.5154085,18.9753489,314.67
2015.10.28,19:01:32,4081141,1403615,4680929,47.5159985,18.9794822,311.54
2015.10.28,22:01:00,4081225,1403808,4680792,47.5142231,18.9815424,306.55
2015.10.29,04:01:48,4081294,1403343,4680877,47.5153097,18.9754069,311.17
2015.10.31,14:00:59,4081358,1403479,4680858,47.5144996,18.976838,367.9
2015.10.31,19:01:18,4081389,1403465,4680868,47.5143961,18.9765284,392
2015.10.31,22:02:05,4081474,1403413,4680779,47.5134345,18.9755087,369.24
2015.11.01,04:01:52,4081501,1403348,4680726,47.5130833,18.9745762,333.13
2015.11.01,14:00:59,4081327,1403351,4680869,47.5150369,18.9753649,328.1
2015.11.01,19:00:59,4081263,1403697,4680805,47.5143032,18.9799849,316.03
2015.11.01,22:02:04,4081011,1403737,4680992,47.5169334,18.9815752,301.77
2015.11.02,04:01:01,4081283,1403338,4680884,47.515432,18.9753916,308.21
2015.11.02,14:01:29,4081281,1403336,4680880,47.5154246,18.9753752,303.54
2015.11.02,19:02:10,4081470,1403444,4680773,47.5133563,18.9759151,369.07
2015.11.02,22:01:52,4081566,1403487,4680664,47.5119993,18.9760405,359.45
2015.11.03,04:01:45,4081582,1403475,4680655,47.5118701,18.9758208,360.4
2015.11.03,14:00:50,4081369,1403478,4680854,47.5144084,18.976778,371.76
2015.11.03,19:01:22,4081384,1403508,4680833,47.5141221,18.9770898,372.44
2015.11.03,22:01:00,4081480,1403398,4680767,47.5133563,18.9752945,360.93
2015.11.04,04:01:50,4081290,1403335,4680860,47.5152488,18.9753238,294.32
2015.11.04,14:00:56,4081377,1403428,4680843,47.5143993,18.9761157,357.77
2015.11.04,19:01:50,4081542,1403282,4680727,47.5129746,18.9735706,345.56
2015.11.04,22:02:24,4082202,1402293,4680675,47.5106509,18.9583073,511.69
2015.11.05,04:00:54,4080584,1402977,4681472,47.5241667,18.9738767,216.18
2015.11.05,14:01:05,4081278,1403336,4680882,47.5154555,18.9753881,303.1
2015.11.05,19:01:41,4081013,1403734,4680981,47.5168605,18.9815289,294.28
2015.11.05,22:01:24,4081008,1404044,4680835,47.5153362,18.9854422,251.52
2015.11.06,04:01:47,4081188,1403528,4680894,47.5156788,18.9781871,296.64
2015.11.06,14:00:53,4081283,1403336,4680878,47.5153999,18.9753665,303.34
2015.11.06,19:00:53,4081478,1403381,4680776,47.5134602,18.9750897,362.55
2015.11.06,22:01:29,4081424,1403402,4680846,47.5141788,18.9755864,384.3
2015.11.07,04:00:46,4081362,1403271,4680924,47.515324,18.9742095,373.45
2015.11.07,14:00:59,4081308,1403348,4680912,47.5154237,18.9754093,347.02
2015.11.07,19:02:21,4081556,1403007,4680801,47.5139293,18.9700579,348.68
2015.11.07,22:01:40,4082084,1402835,4680394,47.5085159,18.9656204,348.07
2015.11.08,04:01:54,4082058,1403603,4680187,47.5057657,18.975373,347.47
2015.11.08,14:01:00,4081898,1403484,4680422,47.5084534,18.9745699,392.41
2015.11.08,19:01:45,4081931,1403510,4680362,47.5078259,18.9747538,374.95
2015.11.08,22:02:22,4081929,1403569,4680366,47.5077355,18.975503,389.58
2015.11.09,04:01:00,4081834,1403864,4680341,47.5075432,18.979616,375.27
2015.11.09,14:01:00,4081819,1403940,4680298,47.5072121,18.9806347,350.68
2015.11.09,19:01:47,4081831,1403929,4680329,47.5073489,18.9804448,378.78
2015.11.09,22:01:01,4081853,1403736,4680403,47.5080768,18.9779273,405
2015.11.10,04:01:47,4081297,1403363,4680994,47.5159585,18.9756451,403.76
2015.11.10,14:01:24,4081292,1403340,4680886,47.5153834,18.9753779,315.87
2015.11.10,19:02:34,4081270,1403378,4680892,47.5154759,18.9759499,314.59
2015.11.10,22:00:53,4081166,1403814,4680826,47.5147868,18.9818725,295.26
2015.11.11,04:01:00,4081294,1403341,4680895,47.5154234,18.9753818,324
2015.11.11,14:01:30,4081354,1403479,4680877,47.5146401,18.9768553,379.36
2015.11.11,19:02:16,4081380,1403482,4680831,47.5141911,18.9767807,362.7
2015.11.11,22:00:50,4081561,1403565,4680577,47.5113339,18.9770413,309.23
2015.11.12,04:01:49,4081516,1403349,4680739,47.5130661,18.974524,352.51
2015.11.16,14:02:22,4081863,1403814,4680327,47.5073841,18.9788632,372.49
2015.11.16,19:01:00,4081808,1403858,4680356,47.5078103,18.9796529,368.4
2015.11.16,22:01:47,4081738,1403750,4680450,47.5090533,18.9785995,369.28
2015.11.17,04:01:30,4081871,1403496,4680406,47.5084997,18.974837,366
2015.11.17,14:01:00,4081833,1403460,4680454,47.5091072,18.9745492,369.21
2015.11.17,19:01:30,4082168,1403669,4680153,47.504727,18.9757267,407.17
2015.11.17,22:01:23,4082077,1403633,4680242,47.505916,18.9756676,406.75
2015.11.18,04:01:01,4082180,1403683,4680132,47.504494,18.9758506,402.43
2015.11.18,14:02:15,4082176,1403684,4680135,47.5045351,18.9758805,402.3
2015.11.18,19:01:00,4082033,1403587,4680266,47.5064369,18.9752801,386.24
2015.11.18,22:03:05,4082149,1403605,4680183,47.5051664,18.9750054,403.09
2015.11.19,04:01:29,4082420,1404259,4679832,47.4999241,18.9820439,461.11
2015.11.19,14:00:56,4082426,1404266,4679822,47.4998106,18.9821059,459.1
2015.11.19,19:01:00,4082438,1404208,4679832,47.4999212,18.9813262,461.4
2015.11.19,22:01:00,4082393,1404453,4679779,47.4993529,18.9845951,447.42
2015.11.20,04:01:01,4082421,1404262,4679834,47.4999235,18.9820772,463.88
2015.11.22,14:02:54,4081899,1403072,4680495,47.5097789,18.9693937,356.4
2015.11.22,19:01:49,4081876,1403056,4680487,47.5099091,18.9692921,332.29
2015.11.22,22:01:30,4081898,1403091,4680492,47.509726,18.9696366,357.72
2015.11.23,04:01:41,4081897,1403068,4680495,47.5098001,18.9693522,354.24
2015.11.23,14:01:01,4081890,1403057,4680475,47.5097462,18.9692443,332.61
2015.11.23,19:01:47,4081889,1403071,4680479,47.5097466,18.9694243,337.99
2015.11.23,22:01:30,4081899,1403086,4680508,47.5098277,18.9695695,369.06
2015.11.24,04:02:40,4081898,1403069,4680501,47.5098281,18.9693604,359.53
2015.11.24,14:03:04,4081875,1403105,4680510,47.5099494,18.9699116,359.38
2015.11.24,19:01:48,4081903,1403087,4680488,47.509679,18.9695648,357.09
2015.11.25,04:01:55,4081893,1403070,4680501,47.5098573,18.9693945,356.55
2015.11.25,14:02:53,4081894,1403070,4680499,47.5098389,18.9693902,355.72
2015.11.25,19:03:07,4081901,1403106,4680485,47.5096323,18.9698119,357.77
2015.11.25,22:02:38,4081901,1403067,4680494,47.5097711,18.9693223,355.84
2015.11.26,19:01:53,4081893,1403084,4680494,47.5097846,18.9695703,354.46
2015.11.26,22:01:55,4081903,1403087,4680484,47.5096547,18.9695648,354.14
2015.11.27,14:03:03,4081899,1403074,4680486,47.5097199,18.9694188,350.2
2015.11.27,19:03:12,4081898,1403100,4680482,47.5096459,18.9697495,352.32
2015.11.27,22:01:45,4081908,1403074,4680503,47.5097668,18.96938,368.49
2015.11.28,04:02:57,4081902,1403091,4680504,47.5097738,18.9696193,369.12
2015.11.28,14:02:55,4081896,1403072,4680499,47.509822,18.9694067,357.43
2015.11.28,19:02:42,4081900,1403081,4680489,47.5097168,18.9695024,354.59
2015.11.28,22:01:29,4081897,1403084,4680458,47.5095408,18.969553,330.47
2015.11.29,04:02:59,4081893,1403051,4680475,47.5097403,18.969156,333.21
2015.11.29,14:02:49,4081904,1403085,4680498,47.5097378,18.9695354,364.66
2015.11.29,19:03:02,4081904,1403087,4680475,47.5095937,18.9695605,348.14
2015.11.29,22:02:47,4081905,1403077,4680485,47.5096698,18.9694306,353.96
2015.11.30,04:03:08,4081902,1403058,4680497,47.5098025,18.969205,356.72
2015.11.30,14:02:14,4081900,1403073,4680493,47.5097584,18.969402,355.78
2015.11.30,19:02:35,4081901,1403089,4680486,47.5096751,18.9695985,354.77
2015.11.30,22:02:55,4081905,1403071,4680497,47.5097556,18.9693553,361.49
